,text_jw
88,"Sanadyan Gouverneur Generaal iku mesthine kudu nganggo rembuge Raad van Indie, nanging yen prakara perang, Daendels ora gelem taren marang Raad van Indie, kang digugu mung karepe dhewe, malah dalasan prakara paprentahan angger sing wis dikarepake iya kudu klakon. Dadi panguwasane Daendels prasasat tanpa wangenan. Saking kencenging kekarepan lan kawicaksanane, sajrone dadi Gouverneur Generaal ing dalem 3 tahun, wis akeh lelabuhane, mung kuciwane sok kurang welasan. Ing sajumenenge Daendels enggal merlokake pananggulanging mungsuh ana ing Tanah Jawa. Kehing prajurit diundhaki sarta diajari temenan. Sarehne ora bisa oleh kiriman prajurit bangsa Walanda, banjur golek wong pribumi kang gelem angkil, sakehing batur tukon kang sakira kuwat, angger gelem dadi saradadhu, banjur dimerdikakake. Daendels kenceng banget panyekele paprentahan miltair, nanging uga nyembadani panyuwune saradadhu, dadi ora kaya jaman VOC. Sarehne ora bisa oleh pitulungan saka tanah Walanda, apa kabutuhaning prajurit ing Tanah Jawa dianakake dhewe, kayata: pabrik gegaman ing Surabaya, pabrik meriyem ing Semarang, rumah sakit saprabote, sekolahan kadet (magang opsir). Kajaba iku ing Surabaya didegi beteng lan ing Betawi disentosani banget. Sarehne Parentah ing tanah Indhiya ora duwe eskader, kersane Daendels arep yasa dhewe ing sakuwasane. Ora antara lawas tanah Indhiya wis duwe prau 45, senadyan cilik nanging kukuh kukuh lan rikat lakune. Dene prau prau mau gunane kang gedhe digawe merangi bajag. Sarehne wis ana eskader, kersane Daendels arep gawe pelabuhan perang kang sentosa, kang dipilih: sunglon Meeuwenbasi (Cimajang). Bareng wis suwe panggarape lan toh pati akeh, mangka ora maju pagaweyane, banjur ngalih sunglon Merak, kang arep didadekake pelabuhan, nanging meksa ora kedadeyan, marga saka kangelaning panggarape. Dene pelabuhan kang sida dadi, yaiku pelabuhan ing Surabaya. Mungguh panggarape sakehing pelabuhan mau iya srana nindakake gugur gunung, pagaweyan tanpa bayaran."
89,"Dalan gedhe saka Anyer tekan Panarukan, kang tumekane saiki isih aran Daendels, iku perlune pancen kanggo anggampangake enggone ngukuhi Tanah Jawa, apa dene uga anggampangake bab lelakuning dagangan. Dalan gedhe mau kena kanggo tandha seksi kekencenganing karsa lan kakerasaning GG. Daendels, ing atase dalan 600 pal (+/- 1. 000 km) rampung ing dalem setahun, kang maune lakon 40 dina banjur kena dilakoni ing dalem 6,5 dina. Panggawene dalan mau uga srana nindakake gugur gunung. Sarehne dalan iku lakune urut pasisir, nrajang rawa rawa lan ana kang urut paperenging gunung, dadi panggawene rekasa banget, wong kang mati tanpa wilangan, ewa dene Tuwan Daendels ora keguh, dalan meksa dirampungake. Marga saka anane dalan Daendels, kutha kutha akeh kang dadi reja, awit gampang bisane lelawanan dagang lan papan liyane. Wulu wetuning padesan gampang panggawane menyang kutha kutha. Ing sauruting dalan iku saben let sapos didegi papan palerenan, ngiras endheg endhegan kreta post, perlu salin jaran. Dadi sanadyan dalan Daendels iku ngrekasa panggarape lan toh jiwa akeh, nanging kurup lan paedahe. Para Gouverneur Generaal sadurunge Daendels ora bisa nyirnakake tindak kaculikaning para punggawa, nanging saking kenceng lan kerase Daendels kang mangkono mau bisa sirna. Daendels ngerti yen culikane para punggawa, marga kurang cukuping blanja. Para punggawa padha diundhaki blanjane, nanging iya mung banjur mligi nampani blanja thok, ora bisa oleh bledug kaya maune. Supaya gampang enggone mriksa lebu wetuning dhuwit Daendels nganakake Algemeene Rekenkamer (kantor pangetungan lebu wetuning dhuwit). Ing sakawit para punggawa bangsa Walanda utawa bangsa Pribumi padha bisa nindakake gugur gunung, kanggo kabutuhane dhewe, nanging wiwit jamane Daendels kang mangkono mau babar pisan ora kena. Bayaran saka Parentah menyang wong cilik kang sakawit nganggo lumantar marang punggawa bangsa Pribumi; iku ndadekake banget kapitunaning wong cilik. Bareng Daendels ngerti, pranatan lantaran iku disowak, tampane dhuwit wong cilik terusan saka Gupermen."
90,"Yen ana punggawa kang meksa isih culika, abot banget ukumane, apese didhendha akeh, munggahe maneh marang dicopot, malah terkadhang bisa ukum kisis. Wiwit kawitan mula tanah tanah kang kacekel ing Walanda padha diwajibake ngladekake wulu wetu kanthi pepulih murah murahan (Contingenten stelsel). Pranatan kang kaya mangkono iku ngrekasa banget ing atase wong Pribumi, ewa dene nalika jaman Daendels isih diabotake maneh. Jembaring kebon kopi kang ditikeli lan pepulihing dhuwit minangka pituwasing penandur diudhunake. Manut pranatan lawas kopi sadhacin diregani 4,5 ringgit, manut pranataning Daendels diudhunake dadi 4 ringgit. Kajaba iku Daendels uga gawe pranatan bab panggarape alas pejaten. Murih becike koffie culture lan boschwezen banjur dianani Inspecteur Generaal. Bangsaning blandhong, oleh kemayaran uripe; kasangsarane dimayarake srana dicadhongi beras lan uyah, kejaba iku ora kena dikerigake gugur gunung, mangkono uga wong kang anggarap kebon kopi. Tumekane jaman Daendels para punggawa bangsa Europa lan Pribumi isih gedhe banget panguwasane, dadi Parentah agung ora pati Dhamang sumurupe marang ruwet rentenging negara, wasana para panggedhe akeh kang sawenang wenang tindake; ndadekake kasangsaraning kawula cilik. Akale Daendels arep nyuda panguwasaning para gedhe lan punggawa mau. Gupermen ing Tanah Jawa pasisir lor disowak, awit Gupermen iku kegedhen banget panguwasane nganti kena gawe ada dhewe, dadi pangrehing nagara iya sakarepe dhewe. Jajahan Gouverneur nuli diperang dadi 9 Landdrostambt (paresidhenan), kapanggedhene ing Landdrost (residhen). Panyekele paprentahan para residhen mau mung manut dhawuh saka Parentah luhur. Dene kang nglantarake dhawuhing Parentah marang kawula lestari para Bupati dadi rumangsane wong cilik isih kaereh ing panggedhene dhewe. Kaanane owah owahan kang kaya mangkono iku para Bupati lan para panggedhe bangsa Europa wis ora wenang netepake punggawa andhahane maneh; sanadyan punggawa cilik kang netepake iya Gouverneur Generaal. Para residhen ing Ngayogyakarta lan Surakarta ing maune kabawah Gouverneur pasisir lor, sawusing rombakan banjur macung kaparentah marang Parentah ing Betawi dhewe."
91,"Dadi wiwit ing wektu iku sakehing punggawa nglumpuk menyang Betawi kabeh dicekel ing Parentah Agung piyambak. Ada ada mau banjur diarani Centralisatie van Bestuur. Nalika jaman Compagnie ora ana pradata bangsa bumi kang prayoga manut adat lan tata carane bangsa bumi dhewe. Daendels banjur nganakake pradatan pradatan vredegericht, Landraad. Kang dadi Lid Vredegericht para pangulu lan para punggawa bangsa Pribumi, nanging mung kena ngadili prakara remeh remehan. Kajaba iku sing siji sijining Landrostambt dianani Landgericht, kang dadi lide para punggawa bangsa Pribumi, nanging dipanggedheni Landdrost akanthi Secretaris bangsa Europa. Aliya saka iku ing Semarang lan Surabaya dianani Landraad; yaiku pradatan kang wenang mutusi prakara sing gedhe gedhe, kayata: rajapati. Wong kang ora nrimakake putusaning pradata cilik cilik iya kena munggah njaluk adil marang Landraad. Pradatane bangsa Europa lan bangsa manca liyane, ing wektu iku uga dibecikake, dene kang mutusi prakarane bangsa militair (prajurit) kang perlu perlu yaiku Hooge Milataire Vierschaar ing Betawi. Nalika jamane VOC. , ora ana kamardikaning agama, kang diwenangake mardika mung agama Protestant. Sanadyan wong Katholiek kena dadi punggawane VOC. , nanging agama Kristen Katholiek ing Indhiya ora oleh kamardikan; bareng sajumenenge GG. Daendels, sakehing agama dimardikakake kabeh. Nalika jaman GG. Daendels, hawa ing Betawi ala banget, jalaran muarane kali Ciliwung waled dadi cethek, kapepetan wedhi; ing sakiwa tengening kutha banjur akeh rawane, wasana kutha Betawi kerep katrajang ing pageblug. Daendels banjur dhawuh ngurugi jagang jagang lan yasa kalen kalen kanggo ngesat kutha anjugrugi baluwarti, supaya sajroning kutha bisa oleh angin saka sagara, malah sakehing bangsa Europa padha didhawuhi ngedohi pasisir."
92,"ara Gouverneur Generaal kang wis wis racake padha ngemong semu ngempek ngempek marang para ratu bangsa Pribumi, supaya aja diewuh ewuhi enggone laku dagang, karo maneh ing sabisa bisa padha nyingkiri perang; nanging yen Daendels ora, awit pancen watak keras lan kurang duga duga ingatase karo ratu. Tindake Daendels kang mangkono iku ndadekake kurang senenge para ratu marang Kangjeng Gupermen. Ora antara lawas GG. Daendels banjur congkrah karo Sultan ing Banten, prakara enggone gawe dalan gedhe lan pelabuhan ing sunglob Meewenbaai. Sultan Banten wus mituruti pamundhute GG. Daendels, ngladekake kuli gugur gunung kehe 1. 500 nggarap pelabuhan, nanging padha mati kabeh, jalaran kajaba pegaweyane rekasa, hawane ing kono pancen ala banget. Karsane Sultan Banten wis aja njaluki maneh, nanging Daendels meksa isih njaluk bau kuli 1. 000 ing sadinane. Kangjeng Sultan ora mituruti. Kyai Patih didakwa ngojok ojoki Sri Sultan supaya mbangkanga mangeran Parentah Gupermen, mulane dijaluk menyang Betawi arep diadili GG. Daendeles. Wong Banten nepsu banget oleh dhawuh saka Daendels mengkono mau. Commandant Du Puy, yaiku utusan kang ndhawuhake timbalane Daendels menyang Banten mau dirampok ing akeh, tumeka ing pati. Bareng Daendels mireng banjur nyalirani tindak menyang Banten mbekta prajurit 1. 000."
93,"Kutha Banten digempur, kratone dijarah rayah. Kyai Patih kapikut banjur didrel. Sultan Banten dikendhang menyang Ambon. Esuke kaondhangake yen karajan Banten wis dadi darbeke Gupermen, mung kang saperangan digadhuhake marang sang Adipati Anom, diangkat sebutan Sultan. Nalika Daendels dadi Gouverneur Generaal anyar anyaran ing Cirebon mentas era eru, malah nganti dirawuhi Daendels iya durung sirep babar pisan. Saka panggalihe Daendels, ing Cirebon ora bisa tentrem yen durung dicekel ing Gupermen, wasana banjur katentokake bae yen Cirebon dadi tanah Gupermen. Jajahan Cirebon kidul, Limbangan (Sukapura, Galuh) direh ing residhent. Jajahan Cirebon lor (paresidhenan Cirebon saiki) kagadhuhake marang Sultan telu, kang kuwasane mung kaya panguwasane punggawa. Wong cilik kapasthekake enggone ngladekake wulu wetu marang Kangjeng Gupermen. Kajaba iku kono uga banjur kadhawuhake nandur kopi. Ora lawas Sultan kang sepuh katon arep mbangkang, iku banjur terus dicopot bae marang Dendels. Sarehne Compagnie nyingkiri prakara kang magepokan karo pangreh Ngayogyakarta lan Surakarta, dadi para residhent ngemong lan nglumuhi banget, yen sowan menyang kraton iya manut apa tata carane kono. Bareng jamane Daendels ana dhawuh pangkat residhent ing Surakarta lan Ngayogyakarta diganti sesebutan minister, lan ana ing kono dadi sulihing Gupermen, wis ora wajib nganggo tata krama kaya uwis uwis tumraping para ratu. Mulane Daendels dhawuh kang mangkono, awit para ratu Jawa padha ngesorake banget marang residhent, mangka pamanggihe Daendels ratu Jawa kudu ngretos yen ratu Walanda lan Gupermen iku kuwasa, pantes diajenana, sesulihe ora kena disorake (tahun 1808). Ora lawas Sultan Ngayogyakarta lan Surakarta padha derdah perkara watesing negara. Sultan Ngayogyakarta rada mempeng, nganti ngundhaki kehing wadya bala. Daendels rada sumelang yen prakara iku nganakake bebaya gedhe. Wuwuh wuwuh Sultan Ngayogyakarta kagungan karsa mundhut kalenggahane Pangeran Adipati Anom, bakal diparingake marang putra mantu. Daendels nuli menyang Ngayogyakarta mbekta prajurit sagelar sapapan."
94,"Kangjeng Sultan Hamengku Buwana II dilerehi, Sang Adipati Anom dijumenengake ratu, apangkat Pangeran Raja (prins Regent). Saka panuwune Sang Pangeran, kang rama isih lestari ana ing kedhaton, sesebutan Sultan Sepuh. Sawuse iku Daendels nganakake Commisie, kang dipatah netepake watesing karajan Ngayogyakarta lan Surakarta. Wasana sawenehing jajahan ana kang didadekake tanah Gupermen. Awit saka kaya kang kacritakake ing dhuwur iku kabeh, terang banget yen pangrehe GG. Daendels ngentekake dhuwit, mangka tanah Indhiya ora bisa oleh pitulungan saka nagara Walanda. , malah Parentah Walanda kekurangan Dhuwit dhewe. Wasana rekane GG. Daendels murih bisane oleh dhuwit, ngedol tanah Gupermen marang wong partikelir. Nganti tumekane saiki isih ana tanah partikelir kang durung ditebusi. Reka liyane maneh: a. meksa wong partikelir dikon ngutangi dhuwit, b. majegake dagangan candu, c. nganakake monopolie beras. Miturut anane pranatan monopolie iku, saanane beras kudu mbatheni. Lan maneh GG. Daendels nganakake dhuwit kertas, mangka Gupermen ora duwe tanggungan sing kanggo nebusi. Mesthi bae ajine dhuwit kertas iku ana ing pedagangan suda banget. Ewa dene Gupermen anggone ambebayari iya nganggo dhuwit kertas mau diturutake apa anane bae. GG. Daendels ora pati merlokake marang pulo pulo liyane sajabaning Tanah Jawa. Mulane ing sajrone jaman perang Napoleon, akeh jajahan kang direbut ing Inggris. Pangrehe Daendels kaya kang kacetha ing ngarep mau mesthi iya akeh paedahe, mung bae kekerasen tindake marang punggawa, wasana ing tahun 1811 Daendels bali menyang negara Walanda digenteni Janssens. Janssens mau satemene mung kepeksa enggone gelem dadi Gouverneur Generaal, jalaran tanah Indhiya kekurangan dhuwit lan para ratu bangsa Pribumi isih padha muring marang Gupermen, marga saka tindake Daendels. Ora antara suwe Betawi ketekan mungsuh wong Inggris; kang nyenapateni Lord Minto Gouverneur Generaal ing Indhu. Wong Walanda karoban lawan, Janssens keplayu menyang Semarang."
95,"Para ratu Jawa dijaluki bantu, nanging prajurit saka kejawan ora kena diendelake ing gawe, malah Sultan Ngayogyakarta mbalik ngiloni Inggris. Wasana ing Tuntang kepeksa nungkul kanthi prajangjian tahun 1811. 1. Satanah Jawa dadi duweke wong Inggris, 2. Sakabehing prajurit dianggep tawanan, 3. Wong Inggris ora gelem ngakoni utange Parentah ing Betawi, ing sajroning tanah Walanda dadi golonganing Frankrijk. 4. Sakehing punggawa kang gelem ngenger marang OIC. Inggris, dilestarekake ing kalungguhane. Sarampunge prajangjian Tanah Jawa dadi jajahane Oost Indische Compagnie Inggris."
96,"1787 - 1820 Paku Buwana IV. (Sinuwun Bagus) 1812 - 1814 Hamengku Buwana III 1814 - 1822 Hamengku Buwana IV. (Sunan Jarot) 1814 - 1820 Diembani Paku Alam I 1813 Paku Alam I (Pangeran Nata Kusuma) anah Indhiya miturut dhawuhe Lord Minto, diperang dadi 4 Gupermenan, yaiku Malaka, Sumatra pasisir kulon, Moloko, Tanah Jawa lan wewengkone. Gouvernement Tanah Jawa lan wewengkone kang ngerehake Litenant Gouverneur (wakile Gouverneur Generaal) Thomas Stamford Raffles, kabantu ing Adviseerende Raad, lide ana telu yaiku: Gillespie, wong Inggris, Cranssen lan Muntinghe, wong Walanda. Raffles ngrembug banget marang prakara ing karajan karajan Jawa, nemtokake wewenang Parentah Inggris tumrap karajan karajan mau. Nalika Tanah Jawa kabawah Inggris, ing Banten isi dahuru bae, jalaran Sultan sing ditetepake Daendels ora disujudi ing kawulane. Ing tahun 1813 Sultan Banten dirukun karo Raffles, kablanja 10. 000 ringgit setahun, nanging jajahan Banten dijaluk. Mengkono uga Sultan Cirebon tetepane Daendels iya mung diblanja tahunan, tanahe dadi duweking Gupermen Inggris. Nalika kang nyekel Tanah Jawa ganti Parentah Inggris, Ngayogyakarta wis salin kang jumeneng Sultan Hamengku Buwana II (Sultan Sepuh), kang dilerehi Daendels, ngesur keprabone Sultan Raja. Sultan Sepuh mau ing sakawit ngrewangi wong Inggris anggone ngluangake wong Walanda, nanging olehe tetulung mau mung kanggo sarana ngarah."
97,"bisane tetep jumeneng Sultan maneh, dadi ora pisan marga saka tresnane marang Parentah Inggris; sajatine malah sengit uga. Sultan sepuh ngudi banget marang pulihe kuwasaning keprabon kang wis disuda suda marang Daendles biyen. Ora lawas Crawfurd ngerti yen Sunan Sala iya nedya mungsuh Parentah Inggris. Raffles tumuli teka nggawa wadya bala, Sultan Sepuh dibuwang menyang pulo Pinang (tahun 1812). Sultan Raja ditetepake maneh jejuluk Hamengku Buwana III, nanging jajahane kang saperangan dijaluk Parentah Inggris sarta bandhane Sultan Sepuh kurang luwih f 2 yuta, dianggep dadi barang jarahan. Nalika pembedhahe kraton Ngayogyakarta, wong Inggris oleh pitulungan Pangeran Nata Kusuma. Minangka ganjarane Sang Pangeran dijumenengake Pangeran mardika, ngereh tanah Kemuning Kulon Praga, jejuluk Pangeran Adipati Paku Alam. Saka kersane Raffles, Sang Pangeran kudu ngingu prajurit 100 iji kanggo mbiyantu Parentah Inggris. Nalika pambedhahe Ngayogyakarta, Raffles oleh katrangan, yen Sunan Sala pancen wis sekutu karo Ngayogyakarta nedya nglawan Parentah Inggris. Raffles nuli menyang Surakarta nggawa wadya bala lan katrangan kang tinemu, Sunan Sala kepeksa manut marang prajangjiane Raffles. Jajahan Surakarta kayata: saperangan tanah Kedhu kang isih kabawah Sala, banjur dadi melike Gupermen Inggris kehing prajurit dielongi, mung kari prajurit kang kanggo kaprabon bae, pranatan ngladekake wulu wetu ing tanah kejawan disuwak, pabeyan seketeng diliyer marang Gupermen. Para raja ing sajabaning Tanah Jawa, uga disuda panguwasane dening Raffles, kayata: Bali, Banjarmasin, Borneo Kulon, Palembang, Madura, Pulo Bangka lan Biliton, sarehne ana pametune timah, banjur didadekake tanah Gupermen, mari dadi jajahan Palembang. Mungguh sedyane LG. Raffles arep ngelun jajahan, mung Selebes kang ora klakon. Raja Bone, kukuh banget nggone anggegegi panguwasane. Wis nganti sawatara rambahan Raffles nglakokake gegaman menyang Selebes, nanging ora oleh gawe. Bareng Tanah Jawa dicekel Raffles banjur diperang dadi 18 Paresidhenan. Pranatan gugur gunung, laden wulu wetu lan kuwajibaning cilik pundhutaning prentah, ing sabisa bisa disuwak, wong cilik mung dijaluk pajeg ""landrente""."
98,"Keh sathithiking pajeg manut lemahe, yen loh, pajege nganti saparone pametu. Yen cengkar terkadhang mung seprapate. Gugur Gunung kang lestari mung nggarap kreteg, lan dalan dalan. Wong Pribumi kang didhawuhi nandur kopi laden mung ing Priyangan sarta wong kang nyambut gawe ing alas pejaten isih diterusake padatan lawas. Raffles uga arep ngilangi anane batur tukon lan pamujangan (pandelingschap). Wiwit tahun 1812, wong ngingu batur tukon nganggo dijaluki pajeg. Wiwit tahun 1814 ora kena dol tinuku batur tukon. Polisi ora diwenangake ngukum batur tukon kang mung marga panjaluking bendarane. Marga ananing pranatan mau suda banget kehing batur tukon, malah pamujangan wis dilarang babar pisan. Nalika jamane Daendels pradatan ing Tanah Indhiya wis dibecikake, nanging saka panemune Raffles meksa durung nyukupi. Ing siji sijining paresidhenan nuli dianani Landraad, kejaba iku Raffles isih nganakake pradatan ubengan, yaiku pradatan kang ora mathok pamanggone, ngalih ngalih marani papan kang perlu diparani (Raad sambang). Prekarane bangsa Europa engone ngadili ana ing Raad van Justitie: Betawi, Semarang, utawa Surabaya. Raffles iku pangrehe ngentek entekake dhuwit akeh. Rekane enggone golek dhuwit srana nganakake pajeg lan adol tanah tanah kaya Daendels. Tanah kang didol menyang wong partikelir iku iya bener ngolehake dhuwit, nanging pakolehe katimbang karo pitunane ora mantra mantar timbang, awit besuke tumeka saiki enggone nebusi kangelan banget, jalaran ajine dadi yutan yutan. Srana kang prayoga kanggo ngiseni kas negara, yaiku monopolie dagangan uyah. Kang sakawit uyah iku dipajegi wong Cina, ndadekake kapitunane wong cilik, awit larang banget pangedole. Bareng uyah dicekel Gupermen banjur murah, tur ngolehake kauntungan akeh. Wiwit tahun 1813 kang kena gawe lan ngedol uyah mung Gupermen dhewe. Ing tahun 1814 Napoleon kalah perange, Nederland bisa mardika."
99,"Miturut prajangjian ing London tahun 1814 jajahane ing Indhiya dibalekake marang wong Walanda maneh, kang ora mung Ceylon, Kaap kolonie lan jajahan sawatara ing Indhiya Kulon (ing Amerika) sarta Indhu Ngarep. Ing tahun 1816 Raffles digenteni Luitnant Gouverneur John Fendall. Let sawatara sasi John Fendall pasrah jajahan marang Commisaris Generaal, yaiku utusan Walanda saka Europa, kang dipatah ngerehake kapulowan Indhiya. Miturut Grondwet tahun 1814 kang nyekel paprentahan ing Kolonien, Sri Maharaja piyambak, kabantu ing Departement Onderwijs, Nationale nijverheid en Kolonien. Dadi Straten Generaal ora nduweni panguwasa. Sarjana tetelu kang diutus nampani tanah Indhiya, asmane: Mr. Elout, Baron van der Capellen lan Buyskes, apangkat Commissaris Generaal sarta diparingi rancangan wawatone pangrehing Indhiya. Commisaris Generaal ngrekasa banget enggone nglakone ayahane iku, awit tanah Indhiya kacupetan ragad, tur ora bisa oleh pitulangan kanggo ngebarake panguwasane Gupermen anyar. Apa maneh ratu ratu ing tanah Indhiya wis ora ngajeni marang Parentah Walanda. Ewadene ora nganti lawas Commissaris Generaal wis akeh pakaryane. Kang nyekel panguwasa kang gedhe dhewe lestari Gouverneur Generaal dibantu Raad van Indie, pilihane Gouverneur Generaal dhewe. Pamerange Tanah Jawa didadekake paresidhenan kaya dhek jaman Raffles. Cacahe residhen didadekake 20, jajahan sajabaning Tanah Jawa diperang perang dadi Gupermen, dipanggedheni Gouverneur. Dene wong cilik lestari direh panggedhene dhewe. Pranatane dititi priksa maneh, pranatan saka Raffles sing becik becik isih dilestarekake, kang kurang prayoga dibecikake. Prakarane bangsa pribumi dadi bubuhane Landraad, kang dadi jeksa bangsa pribumi, presidhene bangsa Walanda. Supaya ana kang ngawat awati pangadilan pangadilan iku sarta ngiras kanggo pangapelan (Hof van appel) dianakake Hoog Gerechshof. Kangjeng Parentah Luhur wis ora nduweni panguwasa babar pisan ing atase mutusi prakara. Supaya panyekeling dhuwit Gupermen aja nganti kisruh, nuli dianakake Raad van Finansien lan Rakenkamer. Pangrehe Gupermen anyar marang wong cilik, isih dilestarekake kaya panemune Daendels lan Raffles, ing sabisa bisa nyingkiri pranata peksan."
100,"Sadurunge Commissarissen Generaal mangkat menyang tanah Indhiya, wis katemtokake yen pranatan monopolie kudu disuwak, awit iku ndadekake kasusahane wong pribumi. Prakara dagangan digawe merdika, wong manca padha kena dedagangan menyang tanah Indhiya, nanging bangsa Walanda pambayare prabeya dikacek karo bangsa ngamanca. Kang nyebal saka pranataning kamardikan mung monopolie bumbon craken. Prakara tetanen iya dimardikakake, wong pribumi kena nandur sakarepe dhewe, mung ing Priyangan kang isih ana peksan wong cilik diwajibake nggarap kebon kopi sarta kuli blandhong isih kudu nyambut gawe ana ing alas pejaten. Parentah anyar iku iya dipatah merlokake gawe kemayarane wong cilik, mulane pranatan lungguh bumi disuwak, para punggawa bangsa pribumi mari oleh tanah gadhuhan, mung diblanja sasen bae, supaya aja nganti bisa gawe rekasaning bawahe. Lan para punggawane Gupermen dilarangi dedagangan utawa nyambi panggaotan liyane. Prakara dol tinuku batur tukon ing sabisa bisa disirnakake, malah ana ing Tanah Jawa lan Madura prakara iku wis dilarangi babar pisan, mangkono uga pranatan pamujangan. Nalika Jaman Commissaris Generaal, ing Tanah Jawa klebu tentrem. Ngarepake tahun 1818 jajahan ing satanah Indhiya kabeh dipasrahake ing Parentah Inggris marang Gupermen Walanda. Wasana ing wiwitane tahun 1819 Commissarissen pasrah marang GG. van der Capellen. Elout lan Buyskes padha bali menyang Nederland. Satekane Negara Walanda Elout kaangkat dadi Minister van Kolonien. Commissaris Generaal olehe yasa pranatan bab kamardikaning dagangan, tetanen lsp. manut panemu liberaal. (sing bakal diterangake). Balik GG. van der Capellen (tahun 1819 - 1826) ora ngrujuki panimbange wong liberaal mau, mulane ing tanah Jawa suda banget karaharjane. Amrih raharjaning tanah Indhiya kang dianggep perlu, ngajokake dedagangan. Supaya wong Walanda bisa mumbul maneh enggone dedagangan nuli dianakake pakumpulan dagang aran Nederlandsche Handel maatshappij, adege tahun 1824. Pangarahe Prentah Walanda pakumpulan iku kenaa kanggo ngejori padagangane bangsa manca, dadi bisa ngurip urip dagangane bangsa Walanda. Ora lawas pakumpulan iku bisa oleh pawitan 37 yuta rupiyah."
101,"Wiwit jaman Napoleon tanah Indhiya ora bisa lelawanan lan tanah Walanda, dagangane akeh kang didol marang sudagar manca, luwih luwih wong Inggris lan Amerika. Sawise tanah Indhiya kacekel ing parentah Walanda maneh, wong Walanda meksa durung maju dedagangane, awit isih kekurangan pawitan, mangka kaejoran bangsa Inggris. Kajaba iku sudagar Walanda partikelir pancen ora dhamang sumurupe marang ubeting padagangan tanah Indhiya, jalaran maune kang kena lelawanan lan tanah Indhiya mung VOC. , wuwuh wuwuh nganti 20 tahun tanah Walanda wis ora ana gandhengane karo tanah Indhiya. Nederlandsche Handel maatschappij mau iku meksa ora kasembadan sedyane, awit kurang kuwat, ora bisa ngejori wong Inggris, kajaba iku pancen ora dirujuki sudagar Walanda partikelir akeh, marga duwe sumelang manawa pakumpulan dagang anyar mau diparingi wewenang kaya dene VOC. biyen, temahan malah ndadekake kapitunane sudagar partikelir. Wasana Nederlandsche Handel maatschapij ora bisa mumbul, malah tansah kapitunan, wiwitane bisa urip bareng ana Cultuurstelsel. Pakaryane van der Capellen kang pantes oleh pangalembana yaiku enggone ngajokake kawruh, merlokake marang ajuning pamulangan cilik kanggo bangsa Europa. Prakara onderwijs mau van der Capellen kabiyantu ing Reinwardt. Reinwardt iku sarjana kang uga miwiti gawe kebon raja (Lands plantentuin) ing Bogor (tahun 1817) kanggo ngundhakake kawruh tetanen. Kebon raja ing Bogor iku ora mung becik lan nyenengake kanggo dolan dolan bae, mungguh ing pigunane nyata gedhe banget tumraping kawruh tanem tuwuh lan tetanen. Jembare kehing lan wernaning wit witane, kebon kebon raja ing satanah hawa panas (tropen) ora ana kang nyundhul Bogor. Kang padha mandhegani pakaryan ing kono para sarjana kang wus kasuwur asmane, kayata: Tuwan Teysmann (tahun 1831) lan Dr. Hasskarl enggone nandur wis ana 8. 000 werna wit witan lan tethukulan. Ing tahun 1863 cacahing tetanduran dadi 10. 000 werna. Sarjana Dr. M. Treub ing sajroning tahun 1880 - 1909 yasa laboratorium perlu kanggo marsudi kawruh botani schelkunde lsp."
102,", gandheng karo anane kebon raja iku mau. Para sarjana saka ing jagad ngendi endi akeh kang golek kawruh ana ing laboratorium kono awit laboratoria mau uga kanggo papan panyoban bab nenandur, bab meruhi ama sarta lelaraning tanduran, lan liya liyane, mulane Bogor kena sinebut dadi tuking kawruh lan sendhanging ngelmu tetanen. Prufstation prufstation ing satanah Indhiya iku asale uga saka Bogor. Marga saka dayane Prufstation prufstation, kabudidayan lan tetanen nganti bisa dadi kaya kaanane saiki iki."
103,"1820 - 1823 Paku Buwana V (Sunan Sugih) 1823 - 1830 Pakubuwana VI (Sunan Bangun Tapa) 1830 - 1850 Paku Buwana VII 1822 - 1855 Hamengku Buwana V (Sunan Menol) 1819 - 1826 GG. v. d. Capellen 1826 - 1830 Luit GG. de Kock alikane sedane Kangjeng Sultan Hamengku Buwana III ing tahun 1814, pangeran patine lagi yuswa 13 tahun. Saka karsane Kangjeng Tuwan Luitnant Generaal Raffles, Pangeran Paku Alam I tinanggenah angembani kaprabon; Pangeran Paku Alam iki becik tepunge karo bangsa Inggris, lan besuke iya becik karo bangsa Walanda. Dhek samana Ngayogyakarta uga akeh wong sing ora seneng marang bangsa Europa. Sing dadi lelajering golongan mau Pangeran Dipanegara. Pangeran Dipanegara kang nalika nem nemane asma Pangeran Antawirya iku putrane Kangjeng Sultan Raja, kang sepuh dhewe, nanging saka garwa ampeyan, mulane ora gumantos jumeneng ratu. Sang Pangeran ora narimakake dene ora oleh panguwasa apa apa tumraping paprentahan. Saya banget ora senenge, bareng nalika Sultan IV jumeneng, teka iya ngatingalake sujude marang panguwasaning bangsa Europa."
